"weevil"	"sex"	"date"	"time"	"season"	"tree"	"body_length"	"num_mates"	"total_cop"	"mean_fit"	"rel_fit"	"neigh_mean_blength"	"sex_ratio"	"density"	"dummy"	"region"
"526"	"F"	"01/02/2014"	"15:15:00"	"post"	"BBC"	15.69	2	2	1.05925925925926	1.88811188811189	25.2242857142857	0.6875	48	"b"	"c"
"911"	"F"	"01/02/2014"	"15:15:00"	"post"	"BBC"	27.36	1	1	1.05925925925926	0.944055944055944	24.3907142857143	0.6875	48	"b"	"c"
"415"	"F"	"01/02/2014"	"15:15:00"	"post"	"BBC"	25.76	3	3	1.05925925925926	2.83216783216783	24.505	0.6875	48	"b"	"c"
"574"	"F"	"01/02/2014"	"15:15:00"	"post"	"BBC"	21.67	3	3	1.05925925925926	2.83216783216783	24.7971428571429	0.6875	48	"b"	"a"
"478"	"F"	"01/02/2014"	"15:15:00"	"post"	"BBC"	24.7	1	1	1.05925925925926	0.944055944055944	24.5807142857143	0.6875	48	"b"	"b"
"524"	"F"	"01/02/2014"	"15:15:00"	"post"	"BBC"	23.87	0	0	1.05925925925926	0	24.64	0.6875	48	"b"	"c"
"512"	"F"	"01/02/2014"	"15:15:00"	"post"	"BBC"	26.41	0	0	1.05925925925926	0	24.4585714285714	0.6875	48	"a"	"c"
"523"	"F"	"01/02/2014"	"15:15:00"	"post"	"BBC"	18.4	1	1	1.05925925925926	0.944055944055944	25.0307142857143	0.6875	48	"b"	"a"
"575"	"F"	"01/02/2014"	"15:15:00"	"post"	"BBC"	26.27	0	0	1.05925925925926	0	24.4685714285714	0.6875	48	"b"	"a"
"576"	"F"	"01/02/2014"	"15:15:00"	"post"	"BBC"	27.24	0	0	1.05925925925926	0	24.3992857142857	0.6875	48	"c"	"c"
"583"	"F"	"01/02/2014"	"15:15:00"	"post"	"BBC"	28.26	0	0	1.05925925925926	0	24.3264285714286	0.6875	48	"a"	"a"
"473"	"F"	"02/02/2014"	"14:15:00"	"post"	"BBC"	23.32	0	0	1.05925925925926	0	26.4966666666667	0.764705882352941	17	"b"	"a"
"587"	"F"	"02/02/2014"	"14:15:00"	"post"	"BBC"	29.69	0	0	1.05925925925926	0	24.3733333333333	0.764705882352941	17	"a"	"c"
"588"	"F"	"02/02/2014"	"14:15:00"	"post"	"BBC"	26.01	1	1	1.05925925925926	0.944055944055944	25.6	0.764705882352941	17	"b"	"c"
"508"	"F"	"02/02/2014"	"14:15:00"	"post"	"BBC"	23.79	1	1	1.05925925925926	0.944055944055944	26.34	0.764705882352941	17	"a"	"b"
"546"	"F"	"03/02/2014"	"13:10:00"	"post"	"60"	26.9	0	0	1.05925925925926	0	24.47	0.631578947368421	19	"a"	"a"
"571"	"F"	"03/02/2014"	"13:10:00"	"post"	"60"	18.97	1	1	1.05925925925926	0.944055944055944	25.7916666666667	0.631578947368421	19	"a"	"a"
"590"	"F"	"03/02/2014"	"13:10:00"	"post"	"60"	29.96	1	1	1.05925925925926	0.944055944055944	23.96	0.631578947368421	19	"a"	"b"
"547"	"F"	"03/02/2014"	"13:10:00"	"post"	"60"	18.37	1	1	1.05925925925926	0.944055944055944	25.8916666666667	0.631578947368421	19	"c"	"a"
"543"	"F"	"03/02/2014"	"13:10:00"	"post"	"60"	29.83	0	0	1.05925925925926	0	23.9816666666667	0.631578947368421	19	"c"	"a"
"591"	"F"	"03/02/2014"	"13:10:00"	"post"	"60"	18.26	0	0	1.05925925925926	0	25.91	0.631578947368421	19	"a"	"a"
"592"	"F"	"03/02/2014"	"13:10:00"	"post"	"60"	31.43	0	0	1.05925925925926	0	23.715	0.631578947368421	19	"b"	"c"
"546"	"F"	"04/02/2014"	"11:20:00"	"post"	"60"	26.9	0	0	1.05925925925926	0	23.5533333333333	0.666666666666667	21	"a"	"b"
"592"	"F"	"04/02/2014"	"11:20:00"	"post"	"60"	31.43	1	1	1.05925925925926	0.944055944055944	22.7983333333333	0.666666666666667	21	"a"	"c"
"547"	"F"	"04/02/2014"	"11:20:00"	"post"	"60"	18.37	1	1	1.05925925925926	0.944055944055944	24.975	0.666666666666667	21	"a"	"a"
"619"	"F"	"04/02/2014"	"11:20:00"	"post"	"60"	32.25	1	1	1.05925925925926	0.944055944055944	22.6616666666667	0.666666666666667	21	"c"	"c"
"591"	"F"	"04/02/2014"	"11:20:00"	"post"	"60"	18.26	0	0	1.05925925925926	0	24.9933333333333	0.666666666666667	21	"a"	"a"
"571"	"F"	"04/02/2014"	"11:20:00"	"post"	"60"	18.97	0	0	1.05925925925926	0	24.875	0.666666666666667	21	"b"	"b"
"717"	"F"	"09/02/2014"	"14:25:00"	"post"	"60"	22.58	2	2	1.05925925925926	1.88811188811189	26.1933333333333	0.619047619047619	42	"c"	"c"
"804"	"F"	"09/02/2014"	"14:25:00"	"post"	"60"	24.29	0	0	1.05925925925926	0	26.0793333333333	0.619047619047619	42	"c"	"c"
"718"	"F"	"09/02/2014"	"14:25:00"	"post"	"60"	31.19	1	1	1.05925925925926	0.944055944055944	25.6193333333333	0.619047619047619	42	"c"	"b"
"742"	"F"	"09/02/2014"	"14:25:00"	"post"	"60"	33.75	1	1	1.05925925925926	0.944055944055944	25.4486666666667	0.619047619047619	42	"c"	"c"
"711"	"F"	"09/02/2014"	"14:25:00"	"post"	"60"	32.78	1	1	1.05925925925926	0.944055944055944	25.5133333333333	0.619047619047619	42	"a"	"b"
"712"	"F"	"09/02/2014"	"14:25:00"	"post"	"60"	19.47	4	4	1.05925925925926	3.77622377622378	26.4006666666667	0.619047619047619	42	"c"	"b"
"714"	"F"	"09/02/2014"	"14:25:00"	"post"	"60"	23.96	1	1	1.05925925925926	0.944055944055944	26.1013333333333	0.619047619047619	42	"b"	"c"
"387"	"F"	"09/02/2014"	"14:25:00"	"post"	"60"	21.72	1	1	1.05925925925926	0.944055944055944	26.2506666666667	0.619047619047619	42	"b"	"b"
"713"	"F"	"09/02/2014"	"14:25:00"	"post"	"60"	27.19	2	2	1.05925925925926	1.88811188811189	25.886	0.619047619047619	42	"a"	"b"
"715"	"F"	"09/02/2014"	"14:25:00"	"post"	"60"	22.24	1	1	1.05925925925926	0.944055944055944	26.216	0.619047619047619	42	"a"	"a"
"547"	"F"	"09/02/2014"	"14:25:00"	"post"	"60"	18.37	0	0	1.05925925925926	0	26.474	0.619047619047619	42	"a"	"c"
"641"	"F"	"09/02/2014"	"14:25:00"	"post"	"60"	19.81	5	5	1.05925925925926	4.72027972027972	26.378	0.619047619047619	42	"b"	"b"
"546"	"F"	"09/02/2014"	"14:25:00"	"post"	"60"	26.9	0	0	1.05925925925926	0	25.9053333333333	0.619047619047619	42	"c"	"c"
"592"	"F"	"09/02/2014"	"14:25:00"	"post"	"60"	31.43	2	2	1.05925925925926	1.88811188811189	25.6033333333333	0.619047619047619	42	"c"	"b"
"716"	"F"	"09/02/2014"	"14:25:00"	"post"	"60"	24.72	1	1	1.05925925925926	0.944055944055944	26.0506666666667	0.619047619047619	42	"a"	"c"
"386"	"F"	"09/02/2014"	"14:25:00"	"post"	"60"	35.08	0	0	1.05925925925926	0	25.36	0.619047619047619	42	"a"	"a"
"471"	"F"	"10/02/2014"	"15:40:00"	"post"	"BBC"	25.57	2	2	1.05925925925926	1.88811188811189	25.6452380952381	0.627118644067797	59	"b"	"c"
"683"	"F"	"10/02/2014"	"15:40:00"	"post"	"BBC"	21.45	0	0	1.05925925925926	0	25.8414285714286	0.627118644067797	59	"a"	"b"
"762"	"F"	"10/02/2014"	"15:40:00"	"post"	"BBC"	24.94	1	1	1.05925925925926	0.944055944055944	25.6752380952381	0.627118644067797	59	"a"	"b"
"479"	"F"	"10/02/2014"	"15:40:00"	"post"	"BBC"	29.56	2	2	1.05925925925926	1.88811188811189	25.4552380952381	0.627118644067797	59	"c"	"c"
"763"	"F"	"10/02/2014"	"15:40:00"	"post"	"BBC"	30.15	3	3	1.05925925925926	2.83216783216783	25.4271428571429	0.627118644067797	59	"b"	"a"
"603"	"F"	"10/02/2014"	"15:40:00"	"post"	"BBC"	25.71	5	5	1.05925925925926	4.72027972027972	25.6385714285714	0.627118644067797	59	"b"	"c"
"612"	"F"	"10/02/2014"	"15:40:00"	"post"	"BBC"	26.14	1	1	1.05925925925926	0.944055944055944	25.592	0.627118644067797	59	"b"	"a"
"739"	"F"	"10/02/2014"	"15:40:00"	"post"	"BBC"	24.21	0	0	1.05925925925926	0	25.71	0.627118644067797	59	"b"	"c"
"365"	"F"	"10/02/2014"	"15:40:00"	"post"	"BBC"	33.13	1	1	1.05925925925926	0.944055944055944	25.2852380952381	0.627118644067797	59	"b"	"c"
"658"	"F"	"10/02/2014"	"15:40:00"	"post"	"BBC"	36.13	3	3	1.05925925925926	2.83216783216783	25.142380952381	0.627118644067797	59	"b"	"c"
"525"	"F"	"10/02/2014"	"15:40:00"	"post"	"BBC"	26.5	0	0	1.05925925925926	0	25.6009523809524	0.627118644067797	59	"a"	"a"
"475"	"F"	"10/02/2014"	"15:40:00"	"post"	"BBC"	23.03	0	0	1.05925925925926	0	25.7661904761905	0.627118644067797	59	"c"	"a"
"417"	"F"	"10/02/2014"	"15:40:00"	"post"	"BBC"	23.65	1	1	1.05925925925926	0.944055944055944	25.7366666666667	0.627118644067797	59	"b"	"a"
"371"	"F"	"10/02/2014"	"15:40:00"	"post"	"BBC"	21.86	0	0	1.05925925925926	0	25.8219047619048	0.627118644067797	59	"b"	"a"
"574"	"F"	"10/02/2014"	"15:40:00"	"post"	"BBC"	21.67	1	1	1.05925925925926	0.944055944055944	25.8309523809524	0.627118644067797	59	"c"	"a"
"609"	"F"	"10/02/2014"	"15:40:00"	"post"	"BBC"	26.77	0	0	1.05925925925926	0	25.5880952380952	0.627118644067797	59	"b"	"c"
"612"	"F"	"10/02/2014"	"15:40:00"	"post"	"BBC"	26.14	1	1	1.05925925925926	0.944055944055944	25.592	0.627118644067797	59	"c"	"c"
"583"	"F"	"10/02/2014"	"15:40:00"	"post"	"BBC"	28.26	0	0	1.05925925925926	0	25.5171428571429	0.627118644067797	59	"a"	"c"
"764"	"F"	"10/02/2014"	"15:40:00"	"post"	"BBC"	27.5	1	1	1.05925925925926	0.944055944055944	25.5533333333333	0.627118644067797	59	"b"	"c"
"681"	"F"	"10/02/2014"	"15:40:00"	"post"	"BBC"	20.88	1	1	1.05925925925926	0.944055944055944	25.8685714285714	0.627118644067797	59	"c"	"c"
"761"	"F"	"10/02/2014"	"15:40:00"	"post"	"BBC"	22.67	0	0	1.05925925925926	0	25.7833333333333	0.627118644067797	59	"b"	"c"
"810"	"F"	"13/02/2014"	"11:25:00"	"post"	"61"	24.32	1	1	1.05925925925926	0.944055944055944	21.9657142857143	0.757575757575758	33	"a"	"b"
"622"	"F"	"13/02/2014"	"11:25:00"	"post"	"61"	21.42	4	4	1.05925925925926	3.77622377622378	22.38	0.757575757575758	33	"b"	"b"
"312"	"F"	"13/02/2014"	"11:25:00"	"post"	"61"	23.07	1	1	1.05925925925926	0.944055944055944	22.1442857142857	0.757575757575758	33	"c"	"c"
"671"	"F"	"13/02/2014"	"11:25:00"	"post"	"61"	27.69	7	7	1.05925925925926	6.60839160839161	21.4842857142857	0.757575757575758	33	"b"	"a"
"811"	"F"	"13/02/2014"	"11:25:00"	"post"	"61"	18.44	1	1	1.05925925925926	0.944055944055944	22.8057142857143	0.757575757575758	33	"a"	"b"
"809"	"F"	"13/02/2014"	"11:25:00"	"post"	"61"	25.52	6	6	1.05925925925926	5.66433566433566	21.7942857142857	0.757575757575758	33	"a"	"a"
"705"	"F"	"13/02/2014"	"11:25:00"	"post"	"61"	19.49	2	2	1.05925925925926	1.88811188811189	22.6557142857143	0.757575757575758	33	"a"	"b"
"647"	"F"	"13/02/2014"	"11:25:00"	"post"	"61"	18.13	2	2	1.05925925925926	1.88811188811189	22.85	0.757575757575758	33	"b"	"b"
"387"	"F"	"17/02/2014"	"15:23:00"	"post"	"60"	21.72	0	0	1.05925925925926	0	22.662	0.684210526315789	19	"c"	"c"
"855"	"F"	"17/02/2014"	"15:23:00"	"post"	"60"	26.6	1	1	1.05925925925926	0.944055944055944	21.686	0.684210526315789	19	"a"	"b"
"714"	"F"	"17/02/2014"	"15:23:00"	"post"	"60"	23.96	0	0	1.05925925925926	0	22.214	0.684210526315789	19	"b"	"b"
"741"	"F"	"17/02/2014"	"15:23:00"	"post"	"60"	17.56	0	0	1.05925925925926	0	23.494	0.684210526315789	19	"a"	"c"
"826"	"F"	"17/02/2014"	"15:23:00"	"post"	"60"	22.12	0	0	1.05925925925926	0	22.582	0.684210526315789	19	"a"	"b"
"603"	"F"	"17/02/2014"	"16:59:00"	"post"	"BBC"	25.71	0	0	1.05925925925926	0	25.06	0.636363636363636	55	"b"	"c"
"583"	"F"	"17/02/2014"	"16:59:00"	"post"	"BBC"	28.26	2	2	1.05925925925926	1.88811188811189	24.9257894736842	0.636363636363636	55	"a"	"c"
"633"	"F"	"17/02/2014"	"16:59:00"	"post"	"BBC"	29.12	1	1	1.05925925925926	0.944055944055944	24.8805263157895	0.636363636363636	55	"c"	"c"
"835"	"F"	"17/02/2014"	"16:59:00"	"post"	"BBC"	22.3	1	1	1.05925925925926	0.944055944055944	25.2394736842105	0.636363636363636	55	"a"	"c"
"479"	"F"	"17/02/2014"	"16:59:00"	"post"	"BBC"	29.56	0	0	1.05925925925926	0	24.8573684210526	0.636363636363636	55	"a"	"a"
"608"	"F"	"17/02/2014"	"16:59:00"	"post"	"BBC"	27.09	2	2	1.05925925925926	1.88811188811189	24.9873684210526	0.636363636363636	55	"b"	"c"
"516"	"F"	"17/02/2014"	"16:59:00"	"post"	"BBC"	21.15	0	0	1.05925925925926	0	25.3	0.636363636363636	55	"b"	"b"
"375"	"M"	"17/02/2014"	"16:59:00"	"post"	"BBC"	51.41	0	0	0.617905675459632	0	39.8167647058824	0.636363636363636	55	"a"	"c"
"864"	"F"	"17/02/2014"	"16:59:00"	"post"	"BBC"	29.17	1	1	1.05925925925926	0.944055944055944	24.8778947368421	0.636363636363636	55	"b"	"a"
"865"	"F"	"17/02/2014"	"16:59:00"	"post"	"BBC"	26.29	3	3	1.05925925925926	2.83216783216783	25.0294736842105	0.636363636363636	55	"b"	"a"
"740"	"F"	"17/02/2014"	"16:59:00"	"post"	"BBC"	23.58	0	0	1.05925925925926	0	25.1721052631579	0.636363636363636	55	"a"	"c"
"863"	"F"	"17/02/2014"	"16:59:00"	"post"	"BBC"	28.5	1	1	1.05925925925926	0.944055944055944	24.9131578947368	0.636363636363636	55	"a"	"b"
"588"	"F"	"17/02/2014"	"16:59:00"	"post"	"BBC"	26.01	0	0	1.05925925925926	0	25.0442105263158	0.636363636363636	55	"b"	"a"
"357"	"F"	"17/02/2014"	"16:59:00"	"post"	"BBC"	26.4	1	1	1.05925925925926	0.944055944055944	25.0236842105263	0.636363636363636	55	"c"	"a"
"612"	"F"	"17/02/2014"	"16:59:00"	"post"	"BBC"	26.14	1	1	1.05925925925926	0.944055944055944	25.0373684210526	0.636363636363636	55	"b"	"b"
"866"	"F"	"17/02/2014"	"16:59:00"	"post"	"BBC"	32.05	2	2	1.05925925925926	1.88811188811189	24.7263157894737	0.636363636363636	55	"c"	"b"
"833"	"F"	"17/02/2014"	"16:59:00"	"post"	"BBC"	18.8	0	0	1.05925925925926	0	25.4236842105263	0.636363636363636	55	"c"	"b"
"682"	"F"	"17/02/2014"	"16:59:00"	"post"	"BBC"	18.93	0	0	1.05925925925926	0	25.4168421052632	0.636363636363636	55	"b"	"b"
"616"	"F"	"17/02/2014"	"16:59:00"	"post"	"BBC"	19.72	0	0	1.05925925925926	0	25.3752631578947	0.636363636363636	55	"c"	"a"
"655"	"F"	"17/02/2014"	"16:59:00"	"post"	"BBC"	26.11	0	0	1.05925925925926	0	25.0389473684211	0.636363636363636	55	"b"	"b"
"652"	"F"	"17/02/2014"	"16:59:00"	"post"	"BBC"	16.96	0	0	1.05925925925926	0	25.5205263157895	0.636363636363636	55	"c"	"b"
"606"	"F"	"21/02/2014"	"14:50:00"	"post"	"BBC"	24.31	0	0	1.05925925925926	0	27.0529411764706	0.590909090909091	44	"a"	"a"
"970"	"F"	"21/02/2014"	"14:50:00"	"post"	"BBC"	24.9	1	1	1.05925925925926	0.944055944055944	27.0182352941176	0.590909090909091	44	"a"	"c"
"833"	"F"	"21/02/2014"	"14:50:00"	"post"	"BBC"	18.8	0	0	1.05925925925926	0	27.3770588235294	0.590909090909091	44	"b"	"c"
"735"	"F"	"21/02/2014"	"14:50:00"	"post"	"BBC"	34.98	1	1	1.05925925925926	0.944055944055944	26.4252941176471	0.590909090909091	44	"a"	"c"
"354"	"F"	"21/02/2014"	"14:50:00"	"post"	"BBC"	37	0	0	1.05925925925926	0	26.3064705882353	0.590909090909091	44	"b"	"a"
"971"	"F"	"21/02/2014"	"14:50:00"	"post"	"BBC"	36.47	1	1	1.05925925925926	0.944055944055944	26.3376470588235	0.590909090909091	44	"b"	"c"
"972"	"F"	"21/02/2014"	"14:50:00"	"post"	"BBC"	28.65	1	1	1.05925925925926	0.944055944055944	26.7976470588235	0.590909090909091	44	"b"	"a"
"960"	"F"	"21/02/2014"	"14:50:00"	"post"	"BBC"	32.83	2	2	1.05925925925926	1.88811188811189	26.5517647058824	0.590909090909091	44	"a"	"b"
"973"	"F"	"21/02/2014"	"14:50:00"	"post"	"BBC"	23.5	1	1	1.05925925925926	0.944055944055944	27.1005882352941	0.590909090909091	44	"a"	"a"
"736"	"F"	"21/02/2014"	"14:50:00"	"post"	"BBC"	16.37	0	0	1.05925925925926	0	27.52	0.590909090909091	44	"b"	"a"
"820"	"M"	"21/02/2014"	"14:50:00"	"post"	"BBC"	21.96	0	0	0.617905675459632	0	38.5996	0.590909090909091	44	"b"	"b"
"611"	"F"	"21/02/2014"	"14:50:00"	"post"	"BBC"	20.96	0	0	1.05925925925926	0	27.25	0.590909090909091	44	"c"	"b"
"633"	"F"	"21/02/2014"	"14:50:00"	"post"	"BBC"	29.12	0	0	1.05925925925926	0	26.77	0.590909090909091	44	"b"	"a"
"682"	"F"	"21/02/2014"	"14:50:00"	"post"	"BBC"	18.93	0	0	1.05925925925926	0	27.3694117647059	0.590909090909091	44	"b"	"c"
"974"	"F"	"21/02/2014"	"14:50:00"	"post"	"BBC"	21.75	0	0	1.05925925925926	0	27.2035294117647	0.590909090909091	44	"a"	"c"
"975"	"F"	"21/02/2014"	"14:50:00"	"post"	"BBC"	32.46	0	0	1.05925925925926	0	26.5735294117647	0.590909090909091	44	"b"	"a"
"976"	"F"	"21/02/2014"	"14:50:00"	"post"	"BBC"	25.85	0	0	1.05925925925926	0	26.9623529411765	0.590909090909091	44	"b"	"c"
"977"	"F"	"21/02/2014"	"14:50:00"	"post"	"BBC"	30.4	0	0	1.05925925925926	0	26.6947058823529	0.590909090909091	44	"b"	"b"
"978"	"F"	"21/02/2014"	"14:50:00"	"post"	"BBC"	26.93	0	0	1.05925925925926	0	26.8988235294118	0.590909090909091	44	"c"	"a"
"636"	"F"	"22/02/2014"	"11:17:00"	"post"	"61"	20.57	1	1	1.05925925925926	0.944055944055944	24.6418181818182	0.538461538461538	26	"c"	"a"
"706"	"F"	"22/02/2014"	"11:17:00"	"post"	"61"	26.48	0	0	1.05925925925926	0	24.1045454545455	0.538461538461538	26	"a"	"b"
"312"	"F"	"22/02/2014"	"11:17:00"	"post"	"61"	23.07	0	0	1.05925925925926	0	24.4145454545455	0.538461538461538	26	"b"	"a"
"851"	"F"	"22/02/2014"	"11:17:00"	"post"	"61"	26.22	1	1	1.05925925925926	0.944055944055944	24.1281818181818	0.538461538461538	26	"a"	"b"
"670"	"F"	"22/02/2014"	"11:17:00"	"post"	"61"	24.69	1	1	1.05925925925926	0.944055944055944	24.2672727272727	0.538461538461538	26	"c"	"b"
"747"	"F"	"22/02/2014"	"11:17:00"	"post"	"61"	25.53	2	2	1.05925925925926	1.88811188811189	24.1909090909091	0.538461538461538	26	"a"	"c"
"709"	"F"	"22/02/2014"	"11:17:00"	"post"	"61"	23.92	1	1	1.05925925925926	0.944055944055944	24.3372727272727	0.538461538461538	26	"b"	"b"
"780"	"F"	"22/02/2014"	"11:17:00"	"post"	"61"	18.67	0	0	1.05925925925926	0	24.8145454545455	0.538461538461538	26	"c"	"a"
"981"	"F"	"22/02/2014"	"11:17:00"	"post"	"61"	22.85	2	2	1.05925925925926	1.88811188811189	24.4345454545455	0.538461538461538	26	"a"	"b"
"809"	"F"	"22/02/2014"	"11:17:00"	"post"	"61"	25.52	1	1	1.05925925925926	0.944055944055944	24.1918181818182	0.538461538461538	26	"c"	"b"
"942"	"F"	"22/02/2014"	"12:35:00"	"post"	"60"	18.28	1	1	1.05925925925926	0.944055944055944	21.14	0.611111111111111	18	"c"	"b"
"714"	"F"	"22/02/2014"	"12:35:00"	"post"	"60"	23.96	2	2	1.05925925925926	1.88811188811189	20.1933333333333	0.611111111111111	18	"c"	"b"
"804"	"F"	"22/02/2014"	"12:35:00"	"post"	"60"	24.29	2	2	1.05925925925926	1.88811188811189	20.1383333333333	0.611111111111111	18	"a"	"c"
"943"	"F"	"22/02/2014"	"12:35:00"	"post"	"60"	18.31	0	0	1.05925925925926	0	21.135	0.611111111111111	18	"a"	"c"
"944"	"F"	"22/02/2014"	"12:35:00"	"post"	"60"	17.85	0	0	1.05925925925926	0	21.2116666666667	0.611111111111111	18	"b"	"c"
"984"	"F"	"22/02/2014"	"12:35:00"	"post"	"60"	22.83	1	1	1.05925925925926	0.944055944055944	20.3816666666667	0.611111111111111	18	"b"	"b"
"985"	"F"	"22/02/2014"	"12:35:00"	"post"	"60"	19.6	0	0	1.05925925925926	0	20.92	0.611111111111111	18	"b"	"a"
"408"	"M"	"23/01/2014"	"10:17:00"	"post"	"60"	61.89	1	1	0.617905675459632	1.61836998706339	38.881	0.785714285714286	14	"a"	"a"
"315"	"M"	"23/01/2014"	"10:17:00"	"post"	"60"	41.01	1	1	0.617905675459632	1.61836998706339	40.969	0.785714285714286	14	"a"	"c"
"322"	"M"	"23/01/2014"	"10:17:00"	"post"	"60"	75.61	0	0	0.617905675459632	0	37.509	0.785714285714286	14	"c"	"a"
"409"	"M"	"23/01/2014"	"10:17:00"	"post"	"60"	21.76	1	1	0.617905675459632	1.61836998706339	42.894	0.785714285714286	14	"b"	"c"
"382"	"M"	"23/01/2014"	"10:17:00"	"post"	"60"	88.94	0	0	0.617905675459632	0	36.176	0.785714285714286	14	"a"	"a"
"316"	"M"	"23/01/2014"	"10:17:00"	"post"	"60"	44.84	0	0	0.617905675459632	0	40.586	0.785714285714286	14	"c"	"a"
"383"	"M"	"23/01/2014"	"10:17:00"	"post"	"60"	28.3	0	0	0.617905675459632	0	42.24	0.785714285714286	14	"b"	"c"
"317"	"M"	"23/01/2014"	"10:17:00"	"post"	"60"	28.17	0	0	0.617905675459632	0	42.253	0.785714285714286	14	"c"	"b"
"318"	"M"	"23/01/2014"	"10:17:00"	"post"	"60"	20.75	0	0	0.617905675459632	0	42.995	0.785714285714286	14	"c"	"b"
"320"	"M"	"23/01/2014"	"10:17:00"	"post"	"60"	22.21	0	0	0.617905675459632	0	42.849	0.785714285714286	14	"c"	"c"
"317"	"M"	"24/01/2014"	"10:05:00"	"post"	"60"	28.17	0	0	0.617905675459632	0	35.05	0.666666666666667	6	"a"	"c"
"316"	"M"	"24/01/2014"	"10:05:00"	"post"	"60"	44.84	0	0	0.617905675459632	0	29.4933333333333	0.666666666666667	6	"a"	"b"
"433"	"M"	"24/01/2014"	"10:05:00"	"post"	"60"	37.13	0	0	0.617905675459632	0	32.0633333333333	0.666666666666667	6	"b"	"c"
"434"	"M"	"24/01/2014"	"10:05:00"	"post"	"60"	23.18	0	0	0.617905675459632	0	36.7133333333333	0.666666666666667	6	"c"	"b"
"375"	"M"	"24/01/2014"	"10:15:00"	"post"	"61"	51.41	1	1	0.617905675459632	1.61836998706339	49.9814285714286	0.888888888888889	9	"a"	"c"
"304"	"M"	"24/01/2014"	"10:15:00"	"post"	"61"	48.69	0	0	0.617905675459632	0	50.37	0.888888888888889	9	"b"	"b"
"300"	"M"	"24/01/2014"	"10:15:00"	"post"	"61"	51.44	0	0	0.617905675459632	0	49.9771428571429	0.888888888888889	9	"a"	"a"
"401"	"M"	"24/01/2014"	"10:15:00"	"post"	"61"	48.24	0	0	0.617905675459632	0	50.4342857142857	0.888888888888889	9	"b"	"a"
"301"	"M"	"24/01/2014"	"10:15:00"	"post"	"61"	74.58	0	0	0.617905675459632	0	46.6714285714286	0.888888888888889	9	"b"	"a"
"306"	"M"	"24/01/2014"	"10:15:00"	"post"	"61"	29.4	0	0	0.617905675459632	0	53.1257142857143	0.888888888888889	9	"a"	"a"
"305"	"M"	"24/01/2014"	"10:15:00"	"post"	"61"	54.07	0	0	0.617905675459632	0	49.6014285714286	0.888888888888889	9	"b"	"b"
"380"	"M"	"24/01/2014"	"10:15:00"	"post"	"61"	43.45	0	0	0.617905675459632	0	51.1185714285714	0.888888888888889	9	"b"	"a"
"300"	"M"	"26/01/2014"	"15:35:00"	"post"	"61"	51.44	1	3	0.617905675459632	1.61836998706339	44.018	0.6875	16	"c"	"c"
"402"	"M"	"26/01/2014"	"15:35:00"	"post"	"61"	35.02	0	0	0.617905675459632	0	45.66	0.6875	16	"c"	"c"
"301"	"M"	"26/01/2014"	"15:35:00"	"post"	"61"	74.58	2	2	0.617905675459632	3.23673997412678	41.704	0.6875	16	"c"	"b"
"400"	"M"	"26/01/2014"	"15:35:00"	"post"	"61"	24.8	1	1	0.617905675459632	1.61836998706339	46.682	0.6875	16	"a"	"a"
"380"	"M"	"26/01/2014"	"15:35:00"	"post"	"61"	43.45	0	0	0.617905675459632	0	44.817	0.6875	16	"a"	"c"
"407"	"M"	"26/01/2014"	"15:35:00"	"post"	"61"	44.26	0	0	0.617905675459632	0	44.736	0.6875	16	"b"	"c"
"325"	"F"	"26/01/2014"	"15:35:00"	"post"	"61"	34.29	1	1	1.05925925925926	0.944055944055944	27.2175	0.6875	16	"a"	"a"
"303"	"M"	"26/01/2014"	"15:35:00"	"post"	"61"	37.16	2	2	0.617905675459632	3.23673997412678	45.446	0.6875	16	"c"	"c"
"455"	"M"	"26/01/2014"	"15:35:00"	"post"	"61"	51.7	1	1	0.617905675459632	1.61836998706339	43.992	0.6875	16	"b"	"a"
"565"	"M"	"26/01/2014"	"15:35:00"	"post"	"61"	32.51	1	1	0.617905675459632	1.61836998706339	45.911	0.6875	16	"b"	"b"
"375"	"M"	"26/01/2014"	"15:35:00"	"post"	"61"	51.41	1	1	0.617905675459632	1.61836998706339	44.021	0.6875	16	"c"	"a"
"313"	"M"	"26/01/2014"	"15:35:00"	"post"	"61"	45.29	0	0	0.617905675459632	0	44.633	0.6875	16	"c"	"a"
"327"	"M"	"29/01/2014"	"14:00:00"	"post"	"BBC"	54.13	1	1	0.617905675459632	1.61836998706339	38.1915625	0.717391304347826	46	"b"	"a"
"464"	"M"	"29/01/2014"	"14:00:00"	"post"	"BBC"	62.33	1	1	0.617905675459632	1.61836998706339	37.9353125	0.717391304347826	46	"a"	"b"
"460"	"M"	"29/01/2014"	"14:00:00"	"post"	"BBC"	28.06	1	1	0.617905675459632	1.61836998706339	39.00625	0.717391304347826	46	"c"	"c"
"461"	"M"	"29/01/2014"	"14:00:00"	"post"	"BBC"	62.08	1	1	0.617905675459632	1.61836998706339	37.943125	0.717391304347826	46	"b"	"a"
"463"	"M"	"29/01/2014"	"14:00:00"	"post"	"BBC"	28.75	3	3	0.617905675459632	4.85510996119017	38.9846875	0.717391304347826	46	"a"	"a"
"430"	"M"	"29/01/2014"	"14:00:00"	"post"	"BBC"	26.42	0	0	0.617905675459632	0	39.0575	0.717391304347826	46	"c"	"a"
